image_name,class_name,block_index,hex_color,r,g,b,coords,delta
251107_232357_0000097814_CAM1_NG_bmp.rf.6f26dd44420affbc02773629c58c7907.jpg,incorrect qblock,9,#c1c1c1,193,193,193,"(551, 167, 568, 176)",192.25763964014538
251107_232357_0000097814_CAM1_NG_bmp.rf.6f26dd44420affbc02773629c58c7907.jpg,incorrect qblock,10,#c2c2c2,194,194,194,"(537, 130, 550, 136)",193.98969044771425
251107_232357_0000097814_CAM1_NG_bmp.rf.6f26dd44420affbc02773629c58c7907.jpg,incorrect qblock,11,#bdbdbd,189,189,189,"(442, 131, 454, 136)",185.32943640986986
251107_232357_0000097814_CAM1_NG_bmp.rf.6f26dd44420affbc02773629c58c7907.jpg,incorrect qblock,12,#b2b2b2,178,178,178,"(632, 130, 644, 135)",166.27687752661222
251107_232357_0000097814_CAM1_NG_bmp.rf.6f26dd44420affbc02773629c58c7907.jpg,incorrect qblock,13,#b1b1b1,177,177,177,"(159, 360, 171, 365)",164.54482671904336
251010_070231_0000043610_CAM1_NG_bmp.rf.5d9c86c25cb3d606c577d43c5b0dbe94.jpg,qblock,0,#4c4c4c,76,76,76,"(554, 62, 570, 70)",10.392304845413264
251010_070231_0000043610_CAM1_NG_bmp.rf.5d9c86c25cb3d606c577d43c5b0dbe94.jpg,qblock,1,#545454,84,84,84,"(363, 63, 379, 72)",3.4641016151377544
251010_070231_0000043610_CAM1_NG_bmp.rf.5d9c86c25cb3d606c577d43c5b0dbe94.jpg,qblock,2,#434343,67,67,67,"(649, 62, 665, 70)",25.98076211353316
251010_070231_0000043610_CAM1_NG_bmp.rf.5d9c86c25cb3d606c577d43c5b0dbe94.jpg,qblock,3,#4b4b4b,75,75,75,"(175, 291, 191, 300)",12.12435565298214
251010_070231_0000043610_CAM1_NG_bmp.rf.5d9c86c25cb3d606c577d43c5b0dbe94.jpg,qblock,4,#535353,83,83,83,"(268, 64, 285, 72)",1.7320508075688772
251010_070231_0000043610_CAM1_NG_bmp.rf.5d9c86c25cb3d606c577d43c5b0dbe94.jpg,qblock,5,#5d5d5d,93,93,93,"(458, 62, 475, 71)",19.05255888325765
251010_070231_0000043610_CAM1_NG_bmp.rf.5d9c86c25cb3d606c577d43c5b0dbe94.jpg,qblock,6,#585858,88,88,88,"(364, 290, 381, 299)",10.392304845413264
251010_070231_0000043610_CAM1_NG_bmp.rf.5d9c86c25cb3d606c577d43c5b0dbe94.jpg,qblock,7,#535353,83,83,83,"(269, 291, 286, 300)",1.7320508075688772
251010_070231_0000043610_CAM1_NG_bmp.rf.5d9c86c25cb3d606c577d43c5b0dbe94.jpg,qblock,8,#494949,73,73,73,"(460, 290, 476, 299)",15.588457268119896
251010_070231_0000043610_CAM1_NG_bmp.rf.5d9c86c25cb3d606c577d43c5b0dbe94.jpg,qblock,9,#474747,71,71,71,"(555, 290, 572, 298)",19.05255888325765
251010_070231_0000043610_CAM1_NG_bmp.rf.5d9c86c25cb3d606c577d43c5b0dbe94.jpg,qblock,10,#4a4a4a,74,74,74,"(650, 289, 666, 297)",13.856406460551018
251010_070231_0000043610_CAM1_NG_bmp.rf.5d9c86c25cb3d606c577d43c5b0dbe94.jpg,qblock,22,#5a5a5a,90,90,90,"(174, 64, 190, 73)",13.856406460551018
251010_125632_0000080755_CAM1_NG_bmp.rf.e925ac7bd1317e86fe838e41801b92ff.jpg,qblock,0,#5a5a5a,90,90,90,"(268, 312, 284, 321)",13.856406460551018
251010_125632_0000080755_CAM1_NG_bmp.rf.e925ac7bd1317e86fe838e41801b92ff.jpg,qblock,1,#4a4a4a,74,74,74,"(647, 83, 663, 91)",13.856406460551018
251010_125632_0000080755_CAM1_NG_bmp.rf.e925ac7bd1317e86fe838e41801b92ff.jpg,qblock,2,#525252,82,82,82,"(363, 312, 379, 320)",0.0
251010_125632_0000080755_CAM1_NG_bmp.rf.e925ac7bd1317e86fe838e41801b92ff.jpg,qblock,3,#494949,73,73,73,"(458, 312, 474, 320)",15.588457268119896
251010_125632_0000080755_CAM1_NG_bmp.rf.e925ac7bd1317e86fe838e41801b92ff.jpg,qblock,4,#555555,85,85,85,"(648, 310, 664, 319)",5.196152422706632
251010_125632_0000080755_CAM1_NG_bmp.rf.e925ac7bd1317e86fe838e41801b92ff.jpg,qblock,5,#575757,87,87,87,"(552, 83, 568, 91)",8.660254037844387
251010_125632_0000080755_CAM1_NG_bmp.rf.e925ac7bd1317e86fe838e41801b92ff.jpg,qblock,6,#505050,80,80,80,"(553, 311, 569, 319)",3.4641016151377544
251010_125632_0000080755_CAM1_NG_bmp.rf.e925ac7bd1317e86fe838e41801b92ff.jpg,qblock,7,#3e3e3e,62,62,62,"(80, 313, 95, 321)",34.64101615137755
251010_125632_0000080755_CAM1_NG_bmp.rf.e925ac7bd1317e86fe838e41801b92ff.jpg,qblock,10,#535353,83,83,83,"(267, 85, 282, 93)",1.7320508075688772
251010_125632_0000080755_CAM1_NG_bmp.rf.e925ac7bd1317e86fe838e41801b92ff.jpg,qblock,11,#595959,89,89,89,"(174, 312, 189, 320)",12.12435565298214
251010_125632_0000080755_CAM1_NG_bmp.rf.e925ac7bd1317e86fe838e41801b92ff.jpg,qblock,16,#565656,86,86,86,"(362, 84, 377, 93)",6.928203230275509
251010_125632_0000080755_CAM1_NG_bmp.rf.e925ac7bd1317e86fe838e41801b92ff.jpg,qblock,17,#505050,80,80,80,"(457, 84, 473, 92)",3.4641016151377544
251010_125632_0000080755_CAM1_NG_bmp.rf.e925ac7bd1317e86fe838e41801b92ff.jpg,qblock,19,#4d4d4d,77,77,77,"(78, 86, 94, 95)",8.660254037844387
251010_201506_0000147685_CAM1_NG_bmp.rf.d1ab85989a10a47899e19b7fe00aee5f.jpg,qblock,0,#545454,84,84,84,"(82, 292, 94, 300)",3.4641016151377544
251010_201506_0000147685_CAM1_NG_bmp.rf.d1ab85989a10a47899e19b7fe00aee5f.jpg,qblock,1,#4c4c4c,76,76,76,"(267, 291, 283, 299)",10.392304845413264
251010_201506_0000147685_CAM1_NG_bmp.rf.d1ab85989a10a47899e19b7fe00aee5f.jpg,qblock,2,#515151,81,81,81,"(172, 291, 188, 300)",1.7320508075688772
251010_201506_0000147685_CAM1_NG_bmp.rf.d1ab85989a10a47899e19b7fe00aee5f.jpg,qblock,3,#606060,96,96,96,"(550, 62, 567, 71)",24.24871130596428
251010_201506_0000147685_CAM1_NG_bmp.rf.d1ab85989a10a47899e19b7fe00aee5f.jpg,qblock,4,#4b4b4b,75,75,75,"(647, 289, 663, 298)",12.12435565298214
251010_201506_0000147685_CAM1_NG_bmp.rf.d1ab85989a10a47899e19b7fe00aee5f.jpg,qblock,5,#575757,87,87,87,"(645, 62, 662, 71)",8.660254037844387
251010_201506_0000147685_CAM1_NG_bmp.rf.d1ab85989a10a47899e19b7fe00aee5f.jpg,qblock,6,#555555,85,85,85,"(456, 290, 473, 299)",5.196152422706632
251010_201506_0000147685_CAM1_NG_bmp.rf.d1ab85989a10a47899e19b7fe00aee5f.jpg,qblock,7,#5a5a5a,90,90,90,"(551, 289, 568, 298)",13.856406460551018
251010_201506_0000147685_CAM1_NG_bmp.rf.d1ab85989a10a47899e19b7fe00aee5f.jpg,qblock,8,#5b5b5b,91,91,91,"(361, 290, 378, 299)",15.588457268119896
251010_201506_0000147685_CAM1_NG_bmp.rf.d1ab85989a10a47899e19b7fe00aee5f.jpg,qblock,9,#5e5e5e,94,94,94,"(265, 64, 281, 73)",20.784609690826528
251010_201506_0000147685_CAM1_NG_bmp.rf.d1ab85989a10a47899e19b7fe00aee5f.jpg,qblock,14,#5b5b5b,91,91,91,"(455, 63, 472, 72)",15.588457268119896
251010_201506_0000147685_CAM1_NG_bmp.rf.d1ab85989a10a47899e19b7fe00aee5f.jpg,qblock,16,#545454,84,84,84,"(360, 64, 377, 72)",3.4641016151377544
251010_201506_0000147685_CAM1_NG_bmp.rf.d1ab85989a10a47899e19b7fe00aee5f.jpg,qblock,20,#727272,114,114,114,"(80, 66, 94, 74)",55.42562584220407
251010_070207_0000043528_CAM1_NG_bmp.rf.7ab1616f89eeca44ec5ea6ecbeabfe34.jpg,qblock,0,#4e4e4e,78,78,78,"(554, 62, 570, 70)",6.928203230275509
251010_070207_0000043528_CAM1_NG_bmp.rf.7ab1616f89eeca44ec5ea6ecbeabfe34.jpg,qblock,1,#555555,85,85,85,"(175, 291, 192, 300)",5.196152422706632
251010_070207_0000043528_CAM1_NG_bmp.rf.7ab1616f89eeca44ec5ea6ecbeabfe34.jpg,qblock,2,#444444,68,68,68,"(649, 62, 665, 70)",24.24871130596428
251010_070207_0000043528_CAM1_NG_bmp.rf.7ab1616f89eeca44ec5ea6ecbeabfe34.jpg,qblock,3,#595959,89,89,89,"(363, 63, 379, 72)",12.12435565298214
251010_070207_0000043528_CAM1_NG_bmp.rf.7ab1616f89eeca44ec5ea6ecbeabfe34.jpg,qblock,5,#545454,84,84,84,"(270, 291, 286, 300)",3.4641016151377544
251010_070207_0000043528_CAM1_NG_bmp.rf.7ab1616f89eeca44ec5ea6ecbeabfe34.jpg,qblock,6,#535353,83,83,83,"(364, 291, 381, 300)",1.7320508075688772
251010_070207_0000043528_CAM1_NG_bmp.rf.7ab1616f89eeca44ec5ea6ecbeabfe34.jpg,qblock,7,#4d4d4d,77,77,77,"(555, 290, 572, 298)",8.660254037844387
251010_070207_0000043528_CAM1_NG_bmp.rf.7ab1616f89eeca44ec5ea6ecbeabfe34.jpg,qblock,8,#505050,80,80,80,"(460, 290, 476, 299)",3.4641016151377544
251010_070207_0000043528_CAM1_NG_bmp.rf.7ab1616f89eeca44ec5ea6ecbeabfe34.jpg,qblock,9,#4f4f4f,79,79,79,"(650, 289, 666, 298)",5.196152422706632
251010_070207_0000043528_CAM1_NG_bmp.rf.7ab1616f89eeca44ec5ea6ecbeabfe34.jpg,qblock,11,#4f4f4f,79,79,79,"(458, 63, 475, 71)",5.196152422706632
251010_070207_0000043528_CAM1_NG_bmp.rf.7ab1616f89eeca44ec5ea6ecbeabfe34.jpg,qblock,13,#626262,98,98,98,"(269, 64, 285, 72)",27.712812921102035
251010_070207_0000043528_CAM1_NG_bmp.rf.7ab1616f89eeca44ec5ea6ecbeabfe34.jpg,qblock,23,#5e5e5e,94,94,94,"(174, 64, 190, 73)",20.784609690826528
251107_231807_0000096653_CAM1_NG_bmp.rf.7c348ead9e0767bebc00c7f0e72d44ec.jpg,incorrect qblock,0,#b7b7b7,183,183,183,"(266, 170, 281, 178)",174.9371315644566
251107_231807_0000096653_CAM1_NG_bmp.rf.7c348ead9e0767bebc00c7f0e72d44ec.jpg,incorrect qblock,1,#b0b0b0,176,176,176,"(172, 171, 187, 179)",162.81277591147446
251107_231807_0000096653_CAM1_NG_bmp.rf.7c348ead9e0767bebc00c7f0e72d44ec.jpg,incorrect qblock,2,#bdbdbd,189,189,189,"(346, 132, 359, 136)",185.32943640986986
251107_231807_0000096653_CAM1_NG_bmp.rf.7c348ead9e0767bebc00c7f0e72d44ec.jpg,incorrect qblock,3,#b9b9b9,185,185,185,"(646, 167, 662, 176)",178.40123317959436
251107_231807_0000096653_CAM1_NG_bmp.rf.7c348ead9e0767bebc00c7f0e72d44ec.jpg,incorrect qblock,4,#c1c1c1,193,193,193,"(456, 169, 472, 177)",192.25763964014538
251107_231807_0000096653_CAM1_NG_bmp.rf.7c348ead9e0767bebc00c7f0e72d44ec.jpg,incorrect qblock,5,#b7b7b7,183,183,183,"(361, 170, 376, 178)",174.9371315644566
251107_231807_0000096653_CAM1_NG_bmp.rf.7c348ead9e0767bebc00c7f0e72d44ec.jpg,incorrect qblock,6,#a2a2a2,162,162,162,"(78, 172, 93, 180)",138.5640646055102
251107_231807_0000096653_CAM1_NG_bmp.rf.7c348ead9e0767bebc00c7f0e72d44ec.jpg,incorrect qblock,7,#bdbdbd,189,189,189,"(551, 168, 568, 177)",185.32943640986986
251107_231807_0000096653_CAM1_NG_bmp.rf.7c348ead9e0767bebc00c7f0e72d44ec.jpg,incorrect qblock,8,#bfbfbf,191,191,191,"(442, 131, 454, 136)",188.79353802500762
251107_231807_0000096653_CAM1_NG_bmp.rf.7c348ead9e0767bebc00c7f0e72d44ec.jpg,incorrect qblock,9,#b2b2b2,178,178,178,"(157, 133, 169, 138)",166.27687752661222
251107_231807_0000096653_CAM1_NG_bmp.rf.7c348ead9e0767bebc00c7f0e72d44ec.jpg,incorrect qblock,10,#adadad,173,173,173,"(252, 133, 264, 137)",157.61662348876783
251107_231807_0000096653_CAM1_NG_bmp.rf.7c348ead9e0767bebc00c7f0e72d44ec.jpg,incorrect qblock,11,#c7c7c7,199,199,199,"(536, 130, 549, 136)",202.64994448555865
251107_231807_0000096653_CAM1_NG_bmp.rf.7c348ead9e0767bebc00c7f0e72d44ec.jpg,incorrect qblock,12,#b8b8b8,184,184,184,"(632, 130, 644, 135)",176.6691823720255
251107_232612_0000098261_CAM1_NG_bmp.rf.a981971e882a86a764affb0ff8e8cf6b.jpg,incorrect qblock,0,#b5b5b5,181,181,181,"(172, 169, 187, 178)",171.47302994931886
251107_232612_0000098261_CAM1_NG_bmp.rf.a981971e882a86a764affb0ff8e8cf6b.jpg,incorrect qblock,1,#b4b4b4,180,180,180,"(266, 169, 281, 177)",169.74097914175
251107_232612_0000098261_CAM1_NG_bmp.rf.a981971e882a86a764affb0ff8e8cf6b.jpg,incorrect qblock,2,#b5b5b5,181,181,181,"(646, 166, 662, 174)",171.47302994931886
251107_232612_0000098261_CAM1_NG_bmp.rf.a981971e882a86a764affb0ff8e8cf6b.jpg,incorrect qblock,3,#aaaaaa,170,170,170,"(77, 170, 93, 179)",152.4204710660612
251107_232612_0000098261_CAM1_NG_bmp.rf.a981971e882a86a764affb0ff8e8cf6b.jpg,incorrect qblock,4,#bababa,186,186,186,"(457, 168, 472, 175)",180.13328398716322
251107_232612_0000098261_CAM1_NG_bmp.rf.a981971e882a86a764affb0ff8e8cf6b.jpg,incorrect qblock,5,#b8b8b8,184,184,184,"(361, 168, 376, 176)",176.6691823720255
251107_232612_0000098261_CAM1_NG_bmp.rf.a981971e882a86a764affb0ff8e8cf6b.jpg,incorrect qblock,6,#b2b2b2,178,178,178,"(251, 132, 263, 136)",166.27687752661222
251107_232612_0000098261_CAM1_NG_bmp.rf.a981971e882a86a764affb0ff8e8cf6b.jpg,incorrect qblock,7,#b9b9b9,185,185,185,"(346, 131, 359, 135)",178.40123317959436
251107_232612_0000098261_CAM1_NG_bmp.rf.a981971e882a86a764affb0ff8e8cf6b.jpg,incorrect qblock,8,#b4b4b4,180,180,180,"(157, 132, 169, 137)",169.74097914175
251107_232612_0000098261_CAM1_NG_bmp.rf.a981971e882a86a764affb0ff8e8cf6b.jpg,incorrect qblock,9,#c0c0c0,192,192,192,"(442, 130, 454, 135)",190.5255888325765
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,1,#585858,88,88,88,"(268, 59, 285, 68)",10.392304845413264
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,2,#585858,88,88,88,"(80, 60, 96, 69)",10.392304845413264
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,3,#5f5f5f,95,95,95,"(175, 285, 192, 294)",22.516660498395403
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,5,#4c4c4c,76,76,76,"(651, 283, 666, 292)",10.392304845413264
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,6,#515151,81,81,81,"(174, 60, 190, 68)",1.7320508075688772
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,7,#575757,87,87,87,"(460, 284, 476, 293)",8.660254037844387
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,8,#505050,80,80,80,"(365, 285, 381, 293)",3.4641016151377544
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,9,#4b4b4b,75,75,75,"(81, 286, 97, 295)",12.12435565298214
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,11,#4a4a4a,74,74,74,"(459, 58, 475, 66)",13.856406460551018
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,12,#545454,84,84,84,"(555, 284, 572, 292)",3.4641016151377544
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,13,#464646,70,70,70,"(649, 57, 665, 65)",20.784609690826528
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,14,#525252,82,82,82,"(554, 57, 570, 65)",0.0
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,15,#5d5d5d,93,93,93,"(363, 58, 380, 67)",19.05255888325765
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,0,#565656,86,86,86,"(266, 289, 282, 298)",6.928203230275509
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,1,#454545,69,69,69,"(172, 290, 188, 298)",22.516660498395403
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,2,#595959,89,89,89,"(645, 60, 662, 69)",12.12435565298214
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,3,#404040,64,64,64,"(78, 290, 93, 298)",31.176914536239792
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,4,#4d4d4d,77,77,77,"(265, 63, 281, 71)",8.660254037844387
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,5,#4d4d4d,77,77,77,"(77, 64, 92, 73)",8.660254037844387
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,6,#505050,80,80,80,"(551, 288, 568, 297)",3.4641016151377544
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,7,#4d4d4d,77,77,77,"(361, 289, 377, 298)",8.660254037844387
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,8,#5e5e5e,94,94,94,"(550, 60, 566, 69)",20.784609690826528
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,9,#454545,69,69,69,"(171, 64, 186, 72)",22.516660498395403
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,11,#585858,88,88,88,"(646, 287, 663, 296)",10.392304845413264
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,12,#5c5c5c,92,92,92,"(455, 61, 472, 70)",17.320508075688775
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,14,#494949,73,73,73,"(456, 289, 473, 297)",15.588457268119896
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,19,#505050,80,80,80,"(360, 62, 376, 70)",3.4641016151377544
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,0,#434343,67,67,67,"(172, 289, 188, 297)",25.98076211353316
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,1,#474747,71,71,71,"(171, 62, 186, 70)",19.05255888325765
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,2,#4e4e4e,78,78,78,"(265, 61, 281, 70)",6.928203230275509
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,3,#545454,84,84,84,"(266, 288, 282, 297)",3.4641016151377544
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,4,#505050,80,80,80,"(550, 59, 566, 67)",3.4641016151377544
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,5,#3d3d3d,61,61,61,"(77, 289, 93, 298)",36.373066958946424
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,6,#3e3e3e,62,62,62,"(77, 63, 92, 71)",34.64101615137755
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,7,#5c5c5c,92,92,92,"(645, 58, 662, 67)",17.320508075688775
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,8,#505050,80,80,80,"(551, 287, 568, 296)",3.4641016151377544
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,10,#505050,80,80,80,"(647, 286, 662, 295)",3.4641016151377544
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,11,#4b4b4b,75,75,75,"(361, 288, 377, 297)",12.12435565298214
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,12,#484848,72,72,72,"(455, 60, 471, 68)",17.320508075688775
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,14,#575757,87,87,87,"(456, 287, 473, 296)",8.660254037844387
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,18,#515151,81,81,81,"(360, 60, 375, 69)",1.7320508075688772
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,0,#bababa,186,186,186,"(266, 169, 281, 177)",180.13328398716322
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,1,#b1b1b1,177,177,177,"(172, 170, 187, 178)",164.54482671904336
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,2,#b5b5b5,181,181,181,"(646, 167, 662, 175)",171.47302994931886
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,3,#a7a7a7,167,167,167,"(78, 171, 93, 179)",147.22431864335456
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,4,#bdbdbd,189,189,189,"(361, 169, 376, 177)",185.32943640986986
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,5,#c7c7c7,199,199,199,"(456, 168, 472, 176)",202.64994448555865
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,6,#bababa,186,186,186,"(346, 132, 359, 136)",180.13328398716322
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,7,#b6b6b6,182,182,182,"(252, 132, 264, 137)",173.20508075688772
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,8,#c2c2c2,194,194,194,"(536, 130, 549, 136)",193.98969044771425
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,9,#adadad,173,173,173,"(157, 133, 169, 138)",157.61662348876783
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,10,#bebebe,190,190,190,"(442, 131, 454, 136)",187.06148721743875
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,11,#c1c1c1,193,193,193,"(551, 167, 568, 176)",192.25763964014538
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,12,#bebebe,190,190,190,"(632, 130, 644, 135)",187.06148721743875
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,0,#b6b6b6,182,182,182,"(266, 170, 281, 178)",173.20508075688772
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,1,#afafaf,175,175,175,"(172, 171, 188, 179)",161.0807251039056
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,2,#c6c6c6,198,198,198,"(456, 169, 473, 177)",200.91789367798975
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,3,#b8b8b8,184,184,184,"(646, 168, 662, 176)",176.6691823720255
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,4,#b8b8b8,184,184,184,"(361, 170, 376, 178)",176.6691823720255
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,5,#a6a6a6,166,166,166,"(78, 172, 93, 180)",145.4922678357857
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,6,#c0c0c0,192,192,192,"(551, 168, 568, 177)",190.5255888325765
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,7,#b8b8b8,184,184,184,"(347, 132, 359, 137)",176.6691823720255
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,8,#b0b0b0,176,176,176,"(252, 133, 264, 137)",162.81277591147446
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,9,#c7c7c7,199,199,199,"(442, 131, 454, 136)",202.64994448555865
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,10,#adadad,173,173,173,"(157, 134, 170, 138)",157.61662348876783
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,11,#b9b9b9,185,185,185,"(537, 131, 549, 136)",178.40123317959436
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,12,#b5b5b5,181,181,181,"(632, 130, 644, 135)",171.47302994931886
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,0,#b5b5b5,181,181,181,"(266, 170, 281, 178)",171.47302994931886
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,1,#b5b5b5,181,181,181,"(172, 170, 188, 178)",171.47302994931886
