image_name,class_name,block_index,hex_color,r,g,b,coords
251107_232612_0000098261_CAM1_NG_bmp.rf.a981971e882a86a764affb0ff8e8cf6b.jpg,incorrect qblock,5,#b2b2b2,178,178,178,"(251, 132, 263, 136)"
251107_232612_0000098261_CAM1_NG_bmp.rf.a981971e882a86a764affb0ff8e8cf6b.jpg,incorrect qblock,6,#bbbbbb,187,187,187,"(551, 167, 568, 175)"
251107_232612_0000098261_CAM1_NG_bmp.rf.a981971e882a86a764affb0ff8e8cf6b.jpg,incorrect qblock,7,#b4b4b4,180,180,180,"(157, 132, 169, 137)"
251107_232612_0000098261_CAM1_NG_bmp.rf.a981971e882a86a764affb0ff8e8cf6b.jpg,incorrect qblock,8,#b4b4b4,180,180,180,"(727, 129, 739, 134)"
251107_232612_0000098261_CAM1_NG_bmp.rf.a981971e882a86a764affb0ff8e8cf6b.jpg,incorrect qblock,9,#b8b8b8,184,184,184,"(361, 168, 376, 176)"
251107_232612_0000098261_CAM1_NG_bmp.rf.a981971e882a86a764affb0ff8e8cf6b.jpg,incorrect qblock,10,#b9b9b9,185,185,185,"(346, 131, 359, 136)"
251107_232612_0000098261_CAM1_NG_bmp.rf.a981971e882a86a764affb0ff8e8cf6b.jpg,incorrect qblock,11,#c4c4c4,196,196,196,"(441, 130, 454, 135)"
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,0,#585858,88,88,88,"(649, 56, 665, 65)"
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,1,#5a5a5a,90,90,90,"(459, 57, 475, 66)"
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,2,#4e4e4e,78,78,78,"(555, 284, 571, 292)"
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,3,#585858,88,88,88,"(268, 59, 285, 68)"
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,4,#545454,84,84,84,"(650, 283, 666, 292)"
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,5,#484848,72,72,72,"(460, 285, 476, 293)"
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,6,#4d4d4d,77,77,77,"(175, 286, 191, 294)"
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,7,#515151,81,81,81,"(174, 60, 190, 68)"
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,9,#505050,80,80,80,"(365, 285, 381, 293)"
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,10,#5b5b5b,91,91,91,"(363, 58, 379, 67)"
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,11,#585858,88,88,88,"(80, 60, 96, 70)"
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,12,#525252,82,82,82,"(554, 57, 570, 65)"
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,15,#4b4b4b,75,75,75,"(81, 286, 97, 295)"
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,2,#565656,86,86,86,"(266, 289, 282, 298)"
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,5,#565656,86,86,86,"(645, 60, 661, 69)"
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,6,#585858,88,88,88,"(646, 287, 662, 296)"
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,7,#5e5e5e,94,94,94,"(265, 62, 281, 72)"
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,9,#4d4d4d,77,77,77,"(361, 289, 377, 298)"
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,10,#616161,97,97,97,"(550, 60, 567, 69)"
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,11,#4d4d4d,77,77,77,"(77, 64, 92, 73)"
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,12,#454545,69,69,69,"(172, 290, 188, 298)"
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,13,#505050,80,80,80,"(360, 62, 376, 71)"
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,14,#5c5c5c,92,92,92,"(455, 61, 472, 70)"
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,15,#454545,69,69,69,"(171, 64, 186, 72)"
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,16,#474747,71,71,71,"(456, 289, 472, 297)"
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,19,#404040,64,64,64,"(78, 290, 93, 298)"
251015_020244_0000434137_CAM1_OK_bmp.rf.609cf5b1a4cceefe6ca2a60545a4fd57.jpg,qblock,20,#505050,80,80,80,"(551, 288, 568, 297)"
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,2,#575757,87,87,87,"(646, 286, 662, 295)"
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,4,#4b4b4b,75,75,75,"(171, 62, 187, 71)"
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,5,#595959,89,89,89,"(645, 58, 661, 67)"
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,7,#464646,70,70,70,"(456, 288, 472, 296)"
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,9,#4e4e4e,78,78,78,"(265, 61, 281, 70)"
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,10,#434343,67,67,67,"(172, 289, 188, 297)"
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,11,#4b4b4b,75,75,75,"(361, 288, 377, 297)"
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,12,#525252,82,82,82,"(360, 60, 376, 69)"
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,13,#595959,89,89,89,"(455, 59, 471, 68)"
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,14,#545454,84,84,84,"(266, 288, 282, 297)"
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,15,#535353,83,83,83,"(550, 59, 567, 68)"
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,16,#3e3e3e,62,62,62,"(77, 63, 92, 71)"
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,20,#3d3d3d,61,61,61,"(77, 289, 93, 298)"
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,21,#505050,80,80,80,"(551, 287, 568, 296)"
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,0,#b5b5b5,181,181,181,"(646, 167, 662, 175)"
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,1,#b4b4b4,180,180,180,"(266, 170, 281, 178)"
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,2,#b1b1b1,177,177,177,"(172, 170, 187, 178)"
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,3,#c1c1c1,193,193,193,"(551, 167, 568, 176)"
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,4,#a4a4a4,164,164,164,"(77, 171, 93, 179)"
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,5,#c7c7c7,199,199,199,"(456, 168, 472, 176)"
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,6,#b8b8b8,184,184,184,"(251, 132, 263, 137)"
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,7,#bdbdbd,189,189,189,"(361, 169, 376, 176)"
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,8,#bebebe,190,190,190,"(632, 130, 644, 135)"
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,9,#c1c1c1,193,193,193,"(441, 131, 454, 136)"
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,10,#adadad,173,173,173,"(157, 133, 169, 138)"
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,11,#b9b9b9,185,185,185,"(346, 132, 358, 136)"
251107_232609_0000098253_CAM1_NG_bmp.rf.6955709b3b4b3130c0a966938f83279d.jpg,incorrect qblock,12,#bababa,186,186,186,"(536, 131, 549, 136)"
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,0,#b6b6b6,182,182,182,"(266, 170, 281, 178)"
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,1,#b8b8b8,184,184,184,"(646, 168, 662, 176)"
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,2,#bdbdbd,189,189,189,"(552, 168, 568, 177)"
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,3,#c4c4c4,196,196,196,"(456, 169, 472, 177)"
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,4,#afafaf,175,175,175,"(172, 171, 188, 179)"
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,5,#a4a4a4,164,164,164,"(77, 172, 93, 180)"
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,6,#b8b8b8,184,184,184,"(361, 170, 376, 178)"
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,7,#b0b0b0,176,176,176,"(252, 133, 264, 137)"
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,8,#b7b7b7,183,183,183,"(632, 130, 645, 135)"
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,9,#c7c7c7,199,199,199,"(442, 131, 454, 136)"
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,10,#b8b8b8,184,184,184,"(157, 133, 170, 138)"
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,11,#bbbbbb,187,187,187,"(347, 132, 359, 136)"
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,12,#b9b9b9,185,185,185,"(537, 131, 549, 136)"
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,13,#b7b7b7,183,183,183,"(727, 130, 739, 135)"
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,0,#b7b7b7,183,183,183,"(646, 167, 662, 176)"
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,1,#b5b5b5,181,181,181,"(266, 170, 281, 178)"
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,2,#b5b5b5,181,181,181,"(172, 170, 188, 179)"
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,3,#bcbcbc,188,188,188,"(552, 168, 568, 176)"
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,4,#a9a9a9,169,169,169,"(77, 171, 93, 180)"
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,5,#b2b2b2,178,178,178,"(252, 133, 263, 137)"
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,6,#c0c0c0,192,192,192,"(361, 169, 376, 177)"
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,7,#b8b8b8,184,184,184,"(632, 130, 645, 135)"
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,8,#c2c2c2,194,194,194,"(456, 169, 472, 177)"
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,9,#c2c2c2,194,194,194,"(442, 131, 454, 136)"
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,10,#b4b4b4,180,180,180,"(157, 133, 169, 138)"
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,11,#bebebe,190,190,190,"(346, 132, 359, 136)"
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,12,#bdbdbd,189,189,189,"(727, 130, 740, 135)"
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,13,#bfbfbf,191,191,191,"(537, 131, 550, 136)"
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,0,#b2b2b2,178,178,178,"(646, 167, 662, 175)"
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,1,#b4b4b4,180,180,180,"(266, 170, 281, 178)"
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,2,#b2b2b2,178,178,178,"(172, 170, 187, 178)"
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,3,#9d9d9d,157,157,157,"(77, 171, 93, 179)"
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,4,#b8b8b8,184,184,184,"(551, 168, 568, 176)"
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,5,#c1c1c1,193,193,193,"(456, 169, 472, 177)"
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,6,#bdbdbd,189,189,189,"(361, 169, 376, 177)"
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,7,#b9b9b9,185,185,185,"(252, 132, 264, 137)"
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,8,#b4b4b4,180,180,180,"(632, 130, 644, 135)"
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,9,#c2c2c2,194,194,194,"(441, 131, 454, 136)"
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,10,#b1b1b1,177,177,177,"(157, 133, 169, 138)"
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,11,#bababa,186,186,186,"(346, 132, 358, 136)"
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,12,#bfbfbf,191,191,191,"(536, 131, 549, 136)"
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,13,#c0c0c0,192,192,192,"(727, 129, 739, 134)"
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,0,#b6b6b6,182,182,182,"(646, 166, 662, 175)"
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,1,#b7b7b7,183,183,183,"(266, 169, 281, 177)"
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,2,#a2a2a2,162,162,162,"(77, 171, 93, 179)"
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,3,#c2c2c2,194,194,194,"(456, 168, 472, 175)"
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,4,#b1b1b1,177,177,177,"(172, 170, 187, 178)"
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,5,#c0c0c0,192,192,192,"(551, 167, 568, 176)"
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,6,#b7b7b7,183,183,183,"(251, 132, 263, 136)"
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,7,#bbbbbb,187,187,187,"(360, 169, 376, 176)"
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,8,#afafaf,175,175,175,"(157, 133, 169, 137)"
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,9,#bebebe,190,190,190,"(346, 131, 358, 136)"
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,10,#b9b9b9,185,185,185,"(727, 129, 739, 134)"
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,11,#bfbfbf,191,191,191,"(441, 131, 454, 135)"
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,1,#5c5c5c,92,92,92,"(647, 81, 663, 89)"
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,3,#4b4b4b,75,75,75,"(459, 310, 475, 318)"
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,4,#646464,100,100,100,"(268, 310, 285, 319)"
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,10,#595959,89,89,89,"(649, 308, 665, 316)"
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,11,#5f5f5f,95,95,95,"(457, 82, 473, 91)"
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,13,#545454,84,84,84,"(267, 84, 283, 92)"
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,14,#545454,84,84,84,"(552, 82, 568, 90)"
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,15,#5c5c5c,92,92,92,"(363, 310, 380, 318)"
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,16,#535353,83,83,83,"(554, 309, 570, 317)"
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,18,#5a5a5a,90,90,90,"(362, 83, 378, 91)"
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,23,#505050,80,80,80,"(174, 311, 190, 319)"
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,24,#404040,64,64,64,"(81, 311, 96, 319)"
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,25,#3e3e3e,62,62,62,"(79, 86, 95, 94)"
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,0,#b8b8b8,184,184,184,"(646, 167, 662, 175)"
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,1,#aeaeae,174,174,174,"(266, 170, 281, 178)"
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,2,#a3a3a3,163,163,163,"(77, 171, 93, 179)"
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,3,#bfbfbf,191,191,191,"(456, 168, 472, 176)"
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,4,#b0b0b0,176,176,176,"(172, 170, 187, 178)"
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,5,#bdbdbd,189,189,189,"(551, 167, 568, 176)"
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,6,#b4b4b4,180,180,180,"(251, 132, 263, 137)"
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,7,#adadad,173,173,173,"(157, 133, 169, 138)"
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,8,#c0c0c0,192,192,192,"(346, 131, 358, 136)"
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,9,#b7b7b7,183,183,183,"(361, 169, 376, 176)"
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,10,#c2c2c2,194,194,194,"(441, 131, 454, 135)"
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,11,#b0b0b0,176,176,176,"(632, 130, 644, 135)"
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,12,#c4c4c4,196,196,196,"(536, 130, 549, 135)"
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,0,#bbbbbb,187,187,187,"(646, 166, 662, 175)"
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,1,#b2b2b2,178,178,178,"(266, 170, 281, 178)"
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,2,#b2b2b2,178,178,178,"(172, 170, 187, 178)"
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,3,#a6a6a6,166,166,166,"(77, 171, 93, 179)"
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,4,#c4c4c4,196,196,196,"(456, 168, 472, 176)"
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,5,#c3c3c3,195,195,195,"(551, 167, 568, 176)"
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,6,#bdbdbd,189,189,189,"(361, 169, 376, 177)"
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,7,#c1c1c1,193,193,193,"(251, 132, 263, 137)"
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,8,#b2b2b2,178,178,178,"(157, 133, 169, 138)"
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,9,#c0c0c0,192,192,192,"(442, 131, 454, 136)"
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,10,#b3b3b3,179,179,179,"(632, 130, 644, 135)"
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,11,#b9b9b9,185,185,185,"(347, 132, 359, 136)"
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,12,#bababa,186,186,186,"(537, 131, 549, 136)"
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,13,#b0b0b0,176,176,176,"(159, 360, 171, 365)"
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,14,#bfbfbf,191,191,191,"(727, 129, 739, 134)"
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,0,#5d5d5d,93,93,93,"(648, 61, 665, 70)"
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,6,#5b5b5b,91,91,91,"(458, 62, 474, 71)"
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,8,#515151,81,81,81,"(268, 64, 284, 73)"
